img_src,name,chipset,memory_GB,core_clock_MHz,boost_clock_MHz,color,length_mm,price,link,rating_number, rating
//cdna.pcpartpicker.com/static/forever/images/product/a6ab6892d31379a4bb73ceefcd36d112.256p.jpg,XFX Speedster QICK 319 Ultra,Radeon RX 6750 XT,12,2150,2623,Silver / Black,323,497,https://es.pcpartpicker.com/product/ffLFf7/xfx-radeon-rx-6750-xt-12-gb-speedster-qick-319-ultra-video-card-rx-675xyludp,1,5
//cdna.pcpartpicker.com/static/forever/images/product/7c2a3df03154245d9a112281c4507a5e.256p.jpg,PNY VCQK2000D-PB,Quadro K2000D,2,,,Black / Green,198,498,https://es.pcpartpicker.com/product/CGphP6/pny-video-card-vcqk2000dpb,1,4
//cdna.pcpartpicker.com/static/forever/images/product/0f8329507fb7fef59d7cc94d4f6600ed.256p.jpg,Zotac GAMING Twin Edge OC,GeForce RTX 3060 Ti LHR,8,1410,1695,Black,222,499.98,https://es.pcpartpicker.com/product/9m3gXL/zotac-geforce-rtx-3060-ti-lhr-8-gb-gaming-twin-edge-oc-video-card-zt-a30610h-10mlhr,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/b479b4e0786fdadf541cfad257726361.256p.jpg,MSI GeForce RTX 3060 Gaming X12G,GeForce RTX 3060 12GB,12,1320,1837,Black / Silver,276,502.51,https://es.pcpartpicker.com/product/wD8bt6/msi-geforce-rtx-3060-12-gb-gaming-x-video-card-rtx-3060-gaming-x12g,13,4.6
https://m.media-amazon.com/images/I/41NBjuR89fL.jpg,Gigabyte GAMING OC,GeForce RTX 3060 Ti,8,1410,1740,Black / Silver,282,504.8,https://es.pcpartpicker.com/product/b6TzK8/gigabyte-geforce-rtx-3060-ti-8-gb-gaming-oc-video-card-gv-n306tgaming-oc-8gd,14,5
https://m.media-amazon.com/images/I/41ObMx-hc3L.jpg,Gigabyte GAMING OC Rev 2.0,GeForce RTX 3060 Ti LHR,8,1410,1740,Black,282,504.8,https://es.pcpartpicker.com/product/b2YmP6/gigabyte-geforce-rtx-3060-ti-lhr-8-gb-gaming-oc-rev-20-video-card-gv-n306tgaming-oc-8gd-rev-20,2,5
//cdna.pcpartpicker.com/static/forever/images/product/974e6463233d79f449bc6a8d1723859b.256p.jpg,Asus DUAL OC,Radeon RX 6700 XT,12,2321,2622,Black / Silver,295,505.9,https://es.pcpartpicker.com/product/Yxt9TW/asus-dual-oc-radeon-rx-6700-xt-12-gb-video-card-dual-rx6700xt-o12g,1,5
//cdna.pcpartpicker.com/static/forever/images/product/353ee1ecce1f134a20aa5f735d86042e.256p.jpg,Gigabyte GAMING OC,GeForce GTX 1660 SUPER,6,1530,1860,Black / Silver,280,509,https://es.pcpartpicker.com/product/DdbCmG/gigabyte-geforce-gtx-1660-super-6-gb-gaming-oc-video-card-gv-n166sgaming-oc-6gd,24,4.9
//cdna.pcpartpicker.com/static/forever/images/product/a065cf6416100eeafe8cb13d79b628fe.256p.jpg,MSI RTX 3060 Ventus 3X 12G OC,GeForce RTX 3060 12GB,12,1320,1807,Black,316,511.9,https://es.pcpartpicker.com/product/tkTp99/msi-geforce-rtx-3060-12-gb-ventus-3x-oc-video-card-rtx3060ventus3x12goc,9,5
https://m.media-amazon.com/images/I/31q0tASuzXL.jpg,Asus DUAL OC,Radeon RX 6750 XT,12,2150,2618,Black / Silver,295,516.9,https://es.pcpartpicker.com/product/pRt9TW/asus-radeon-rx-6750-xt-12-gb-dual-oc-video-card-dual-rx6750xt-o12g,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/27739b06844a25c04ad4ab661e1f761a.256p.jpg,Asus DUAL OC,Radeon RX 6600 XT,8,1968,2607,Black / White,243,517.32,https://es.pcpartpicker.com/product/X26p99/asus-radeon-rx-6600-xt-8-gb-dual-oc-video-card-dual-rx6600xt-o8g,2,5
//cdna.pcpartpicker.com/static/forever/images/product/ba41dae3e3847ddb78314bc9bc9c39fc.256p.jpg,Palit Dual,GeForce RTX 3060 Ti LHR,8,1410,1665,Black,247,517.69,https://es.pcpartpicker.com/product/yB848d/palit-geforce-rtx-3060-ti-lhr-8-gb-dual-video-card-ne6306t019p2-190ad,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/87ffca1b78fd9aefb9d85fd225d0e52d.256p.jpg,Gigabyte GAMING OC,Radeon RX 6650 XT,8,2055,2694,Black / Gray,282,517.79,https://es.pcpartpicker.com/product/3kZ9TW/gigabyte-radeon-rx-6650-xt-8-gb-gaming-oc-video-card-gv-r665xtgaming-oc-8gd,2,5
//cdna.pcpartpicker.com/static/forever/images/product/25bb7b4dd94445852d806a32ff2c1c0e.256p.jpg,Asus ROG STRIX GAMING OC,Radeon RX 6600 XT,8,1968,2607,Black / Gray,243,531.92,https://es.pcpartpicker.com/product/cXhFf7/asus-radeon-rx-6600-xt-8-gb-rog-strix-gaming-oc-video-card-rog-strix-rx6600xt-o8g-gaming,1,4
https://m.media-amazon.com/images/I/414RMq5PeUL.jpg,PowerColor Fighter,Radeon RX 6600 XT,8,1968,2589,Black,200,533.58,https://es.pcpartpicker.com/product/nyH7YJ/powercolor-radeon-rx-6600-xt-8-gb-fighter-video-card-6600xt-8gbd6-3dh,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/5cb1d5b9088a8d7f17813f53ac8c8df5.256p.jpg,PNY VCQ4000-PB,Quadro 4000,2,,,Black / Silver,,538,https://es.pcpartpicker.com/product/6kNp99/pny-video-card-vcq4000pb,2,3.5
//cdna.pcpartpicker.com/static/forever/images/product/8d643e6599c30add242f02f467bef4a5.256p.jpg,Gigabyte Vision OC,GeForce RTX 3060 12GB,12,1320,1837,Silver / White,280,542.58,https://es.pcpartpicker.com/product/HpbTwP/gigabyte-geforce-rtx-3060-12-gb-vision-oc-video-card-gv-n3060visionoc12gd,5,4.6
https://m.media-amazon.com/images/I/41C9yOOjM5L.jpg,XFX Speedster MERC 319 Black,Radeon RX 6750 XT,12,2150,2623,Silver / Black,323,544,https://es.pcpartpicker.com/product/nJddnQ/xfx-radeon-rx-6750-xt-12-gb-speedster-merc-319-black-video-card-rx-675xytbdp,1,5
//cdna.pcpartpicker.com/static/forever/images/product/f4cddf5d1800a09ed0b49516f4f810cc.256p.jpg,Sapphire PULSE,Radeon RX 6600 XT,8,1968,2593,Black / Red,240,545.11,https://es.pcpartpicker.com/product/PzXJ7P/sapphire-radeon-rx-6600-xt-8-gb-pulse-video-card-11309-03-20g,1,3
//cdna.pcpartpicker.com/static/forever/images/product/1d0031f602231118d3c6414fd84af5d9.256p.jpg,MSI N680GTX-PM2D2GD5,GeForce GTX 680,2,1006,,Black / Blue,270,547.74,https://es.pcpartpicker.com/product/dVNp99/msi-video-card-n680gtxpm2d2gd5,1,5
https://m.media-amazon.com/images/I/51ufTnVhMeL.jpg,Gigabyte GAMING OC,Radeon RX 6700 XT,12,2321,,Black / Silver,281,548.47,https://es.pcpartpicker.com/product/h7Tp99/gigabyte-radeon-rx-6700-xt-12-gb-gaming-oc-video-card-gv-r67xtgaming-oc-12gd,1,5
https://m.media-amazon.com/images/I/410gvYVbOKL.jpg,PNY UPRISING,GeForce RTX 3060 12GB,12,1320,,Black,259,554.48,https://es.pcpartpicker.com/product/nFddnQ/pny-geforce-rtx-3060-12-gb-uprising-video-card-vcg306012dfmpb,1,5
//cdna.pcpartpicker.com/static/forever/images/product/ba9788d8b4a7488dba6a1fcfc1c69f72.256p.jpg,Asus DUAL EVO Advanced,GeForce RTX 2060,6,1365,1725,Black,242,560.64,https://es.pcpartpicker.com/product/4RK2FT/asus-geforce-rtx-2060-6-gb-dual-evo-advanced-video-card-dual-rtx2060-a6g-evo,1,5
//cdna.pcpartpicker.com/static/forever/images/product/0ae47c28d0404ca3eeba497aa14323dc.256p.jpg,PowerColor Hellhound,Radeon RX 6700 XT,12,2321,2581,Black,305,561.67,https://es.pcpartpicker.com/product/cBhFf7/powercolor-radeon-rx-6700-xt-12-gb-hellhound-video-card-axrx-6700xt-12gbd6-3dhl,2,5
https://m.media-amazon.com/images/I/51J5hrmdEZL.jpg,Gigabyte GAMING OC PRO,Radeon RX 6600 XT,8,1968,2607,Black / Silver,282,571.06,https://es.pcpartpicker.com/product/BBxRsY/gigabyte-radeon-rx-6600-xt-8-gb-gaming-oc-pro-video-card-gv-r66xtgamingoc-pro-8gd,2,5
https://m.media-amazon.com/images/I/31OPFOFzgAL.jpg,EVGA XC GAMING,GeForce RTX 3060 Ti LHR,8,1410,1710,Black,202,587.9,https://es.pcpartpicker.com/product/jZFbt6/evga-geforce-rtx-3060-ti-lhr-8-gb-xc-gaming-video-card-08g-p5-3663-kl,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/d1b0911c3060c6d7c3e60447ac4b98fd.256p.jpg,AMD RADEON PRO WX 4100,Radeon Pro WX 4100,4,925,975,Blue,168,591,https://es.pcpartpicker.com/product/pVCrxr/amd-radeon-pro-wx-4100-4gb-video-card-radeon-pro-wx-4100,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/65b1fbe836c2a348a4ad818bbad36acd.256p.jpg,MSI VENTUS 3X OC,GeForce RTX 3060 Ti LHR,8,1410,1695,Black / Gray,316,595,https://es.pcpartpicker.com/product/89BG3C/msi-geforce-rtx-3060-ti-lhr-8-gb-ventus-3x-oc-video-card-geforce-rtx-3060-ti-ventus-3x-8g-oc-lhr,2,5
//cdna.pcpartpicker.com/static/forever/images/product/1dae85853cc1816bb6c9ad92ed75e200.256p.jpg,Gigabyte EAGLE,Radeon RX 6700 XT,12,2321,,Black,282,595.57,https://es.pcpartpicker.com/product/HWbTwP/gigabyte-radeon-rx-6700-xt-12-gb-eagle-video-card-gv-r67xteagle-12gd,5,4.4
//cdna.pcpartpicker.com/static/forever/images/product/3bd7a13def566685993d0e684f6ac38b.256p.jpg,HP C2J93AT,Quadro K2000,2,954,,Black / Green,202,598,https://es.pcpartpicker.com/product/vgDwrH/hp-video-card-c2j93at,1,4
//cdna.pcpartpicker.com/static/forever/images/product/b762defd0e0f09ca2f9ca411b1ac587b.256p.jpg,MSI GeForce RTX 3060 Ventus 2X 12G OC,GeForce RTX 3060 12GB,12,1320,1807,Black,235,599,https://es.pcpartpicker.com/product/n9rRsY/msi-geforce-rtx-3060-12-gb-ventus-2x-oc-video-card-rtx-3060-ventus-2x-12g,3,4.7
https://m.media-amazon.com/images/I/41xam8MFhtL.jpg,XFX Speedster QICK 308 Black,Radeon RX 6600 XT,8,2188,2607,Black,274,600.45,https://es.pcpartpicker.com/product/gP8bt6/xfx-radeon-rx-6600-xt-8-gb-speedster-qick-308-black-video-card-rx-66xt8lbdq,1,5
https://m.media-amazon.com/images/I/51wQm+NmuNL.jpg,MSI MECH 2X OC,Radeon RX 6700 XT,12,2321,,Black / Silver,247,600.54,https://es.pcpartpicker.com/product/9K4Ycf/msi-radeon-rx-6700-xt-12-gb-mech-2x-oc-video-card-radeon-rx-6700-xt-mech-2x-12g-oc,2,4.5
https://m.media-amazon.com/images/I/31Qfpn4jBbL.jpg,Zotac GAMING Twin Edge OC White Edition,GeForce RTX 3070 LHR,8,1500,1755,White,232,603.3,https://es.pcpartpicker.com/product/Ly92FT/zotac-geforce-rtx-3070-lhr-8-gb-gaming-twin-edge-oc-white-edition-video-card-zt-a30700j-10plhr,1,4
https://m.media-amazon.com/images/I/41Q1nFsF8hL.jpg,Gigabyte EAGLE OC,GeForce RTX 3070,8,1500,1770,Black / Silver,282,603.9,https://es.pcpartpicker.com/product/ktvqqs/gigabyte-geforce-rtx-3070-8-gb-eagle-oc-video-card-gv-n3070eagle-oc-8gd,3,4.7
//cdna.pcpartpicker.com/static/forever/images/product/b3815857371d7108b0e711b4c5a93065.256p.jpg,ASRock Radeon RX6700XT CLP 12GO,Radeon RX 6700 XT,12,2375,2620,Black,303,608,https://es.pcpartpicker.com/product/x9Gbt6/asrock-radeon-rx-6700-xt-12-gb-challenger-pro-oc-video-card-rx6700xt-clp-12go,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/24f2250843caa631f82d234bc781e9d0.256p.jpg,Zotac GAMING AMP,GeForce GTX 1660 SUPER,6,1530,1845,Black,210,614.99,https://es.pcpartpicker.com/product/sFZzK8/zotac-geforce-gtx-1660-super-6-gb-gaming-amp-video-card-zt-t16620d-10m,1,5
//cdna.pcpartpicker.com/static/forever/images/product/d9ffd0030b089992ccfcee8a7e2743cb.256p.jpg,Zotac Twin Edge OC,GeForce RTX 3060 Ti,8,1410,1695,Black,222,614.99,https://es.pcpartpicker.com/product/cr3mP6/zotac-geforce-rtx-3060-ti-8-gb-twin-edge-oc-video-card-zt-a30610h-10m,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/c05fe9a38fbef907f7bd457cf19d4048.256p.jpg,Gigabyte GAMING OC Rev 2.0,GeForce RTX 3070 LHR,8,1500,1815,Black,286,619.9,https://es.pcpartpicker.com/product/mLYmP6/gigabyte-geforce-rtx-3070-lhr-8-gb-gaming-oc-rev-20-video-card-gv-n3070gaming-oc-8gd-rev-20,5,4.8
//cdna.pcpartpicker.com/static/forever/images/product/614312aa4bbc12bc5642cf92e585f066.256p.jpg,Zotac GAMING Twin Edge OC,GeForce RTX 3070 LHR,8,1500,1755,Black,232,628.9,https://es.pcpartpicker.com/product/rMTp99/zotac-geforce-rtx-3070-lhr-8-gb-gaming-twin-edge-oc-video-card-zt-a30700h-10plhr,2,4.5
//cdna.pcpartpicker.com/static/forever/images/product/3b0584be48624cfabf7b27517fab5ef1.256p.jpg,ASRock Radeon RX6700XT CLD 12G,Radeon RX 6700 XT,12,2321,2581,Black,269,635.77,https://es.pcpartpicker.com/product/8HBG3C/asrock-radeon-rx-6700-xt-12-gb-challenger-d-video-card-rx6700xt-cld-12g,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/3d8eacc72623507fcd87816f2948adb2.256p.jpg,Gigabyte AORUS ELITE,Radeon RX 6750 XT,12,2150,2623,Black / Gray,296,636.33,https://es.pcpartpicker.com/product/9QQcCJ/gigabyte-radeon-rx-6750-xt-12-gb-aorus-elite-video-card-gv-r675xtaorus-e-12gd,1,5
//cdna.pcpartpicker.com/static/forever/images/product/85921789a5cc0126e18f8ec9a3f9d45c.256p.jpg,Asus ROG STRIX GAMING OC V2,GeForce RTX 3060 12GB,12,1320,1912,Black / Silver,300,641.37,https://es.pcpartpicker.com/product/JNddnQ/asus-geforce-rtx-3060-12-gb-rog-strix-gaming-oc-v2-video-card-rog-strix-rtx3060-o12g-v2-gaming,1,4
//cdna.pcpartpicker.com/static/forever/images/product/356a4bfb7890e41be5526936059441f8.256p.jpg,Asus TUF GAMING OC V2,GeForce RTX 3060 Ti LHR,8,1410,1785,Black,301,645,https://es.pcpartpicker.com/product/RVH7YJ/asus-geforce-rtx-3060-ti-lhr-8-gb-tuf-gaming-oc-v2-video-card-tuf-rtx3060ti-o8g-v2-gaming,4,4.8
//cdna.pcpartpicker.com/static/forever/images/product/b9aa85934b64bc7a07f1d4557ec25cac.256p.jpg,XFX Speedster QICK 319 BLACK,Radeon RX 6700 XT,12,2457,2622,Black,323,651.2,https://es.pcpartpicker.com/product/Q4stt6/xfx-radeon-rx-6700-xt-12-gb-speedster-qick-319-black-video-card-rx-67xtypbdp,5,4.6
//cdna.pcpartpicker.com/static/forever/images/product/a9d4e2a1d542e1a646bdadd38a50fe40.256p.jpg,Gigabyte GAMING OC PRO Rev 3.0,GeForce RTX 3060 Ti LHR,8,1410,1770,Black,281,651.89,https://es.pcpartpicker.com/product/rMD7YJ/gigabyte-geforce-rtx-3060-ti-lhr-8-gb-gaming-oc-pro-rev-30-video-card-gv-n306tgamingoc-pro-8gd-rev-30,1,5
//cdna.pcpartpicker.com/static/forever/images/product/e5891fcf1893855a4a8c76154e06220f.256p.jpg,Gigabyte GAMING OC,Radeon RX 6750 XT,12,2150,2623,Black / Gray,281,656.99,https://es.pcpartpicker.com/product/RbYmP6/gigabyte-radeon-rx-6750-xt-12-gb-gaming-oc-video-card-gv-r675xtgaming-oc-12gd,1,3
//cdna.pcpartpicker.com/static/forever/images/product/9815a3d8facbd2c78af7ad99826ed482.256p.jpg,Sapphire PULSE,Radeon RX 6700 XT,12,2321,2581,Black,260,668.78,https://es.pcpartpicker.com/product/xf92FT/sapphire-radeon-rx-6700-xt-12-gb-pulse-video-card-11306-02-20g,1,5
//cdna.pcpartpicker.com/static/forever/images/product/5b45af609237a557aa6a503c619ea6fa.256p.jpg,MSI VENTUS 2X OC,GeForce RTX 3070 LHR,8,1500,1755,Black,232,669,https://es.pcpartpicker.com/product/ZcFbt6/msi-geforce-rtx-3070-lhr-8-gb-ventus-2x-oc-video-card-rtx-3070-ventus-2x-8g-oc-lhr,2,5
//cdna.pcpartpicker.com/static/forever/images/product/3f4b603f4aa6851ded1692628087a028.256p.jpg,Palit GamingPro OC,GeForce RTX 3070 LHR,8,1500,1770,Black / Silver,294,675,https://es.pcpartpicker.com/product/ZQgFf7/palit-geforce-rtx-3070-lhr-8-gb-gamingpro-oc-video-card-ne63070s19p2-1041a,1,5
https://m.media-amazon.com/images/I/21abDMT8plL.jpg,MSI GeForce RTX 3070 Ventus 3X 8G OC LHR,GeForce RTX 3070 LHR,8,1500,1755,Black,305,679,https://es.pcpartpicker.com/product/cxNxFT/msi-geforce-rtx-3070-lhr-8-gb-ventus-3x-oc-video-card-rtx-3070-ventus-3x-8g-oc-lhr,1,4
//cdna.pcpartpicker.com/static/forever/images/product/1be3e7d09885de7f1eb2182fedb6e941.256p.jpg,PNY VCQM4000-PB,Quadro M4000,8,,,Black / Green,241,680.88,https://es.pcpartpicker.com/product/pskwrH/nvidia-video-card-vcqm4000pb,1,5
https://m.media-amazon.com/images/I/41dcZ8iDEkL.jpg,Zotac GAMING Trinity OC,GeForce RTX 3070 Ti,8,1575,1800,Black,318,682.8,https://es.pcpartpicker.com/product/JxPQzy/zotac-gaming-trinity-oc-geforce-rtx-3070-ti-8-gb-video-card-zt-a30710j-10p,1,5
https://m.media-amazon.com/images/I/41s0IIOuJoS.jpg,Gigabyte VISION OC Rev 2.0,GeForce RTX 3070 LHR,8,1500,1815,Silver / White,286,682.97,https://es.pcpartpicker.com/product/8ZH7YJ/gigabyte-vision-oc-rev-20-geforce-rtx-3070-lhr-8-gb-video-card-gv-n3070vision-oc-8gd-rev-20,8,4.6
//cdna.pcpartpicker.com/static/forever/images/product/c4f6f50680fe173c49ccac78d5d6482b.256p.jpg,XFX Speedster MERC 319 CORE,Radeon RX 6800 XT,16,1825,2250,Black / Silver,340,686,https://es.pcpartpicker.com/product/vKZ9TW/xfx-radeon-rx-6800-xt-16-gb-speedster-merc-319-core-video-card-rx-68xtalfd9,3,5
https://m.media-amazon.com/images/I/41B+s9o3+2L.jpg,PowerColor Red Devil,Radeon RX 6700 XT,12,2321,2622,Black,320,689.93,https://es.pcpartpicker.com/product/2kJgXL/powercolor-radeon-rx-6700-xt-12-gb-red-devil-video-card-axrx-6700xt-12gbd6-3dheoc,15,4.9
//cdna.pcpartpicker.com/static/forever/images/product/c0baa5e38661faf65c07262dbae2cbaf.256p.jpg,Gigabyte AORUS ELITE,GeForce RTX 3060 Ti,8,1410,1785,Black,296,692.16,https://es.pcpartpicker.com/product/pqpzK8/gigabyte-geforce-rtx-3060-ti-8-gb-aorus-elite-video-card-gv-n306taorus-e-8gd,5,5
https://m.media-amazon.com/images/I/41b3cd92VmS.jpg,PowerColor Red Devil,Radeon RX 6600 XT,8,1968,2607,Black,251,692.99,https://es.pcpartpicker.com/product/ZWytt6/powercolor-radeon-rx-6600-xt-8-gb-red-devil-video-card-axrx-6600xt-8gbd6-3dheoc,2,5
//cdna.pcpartpicker.com/static/forever/images/product/59685839c9c3087560a51f9257cb4b00.256p.jpg,Inno3D Twin X2,GeForce GTX 1660 Ti,6,1500,1770,Black,196,699.95,https://es.pcpartpicker.com/product/NQprxr/inno3d-geforce-gtx-1660-ti-6-gb-twin-x2-video-card-n166t2-06d6-1710va15,1,4
//cdna.pcpartpicker.com/static/forever/images/product/860fe8b0ef5553c115f06b70ee9d037f.256p.jpg,PNY VCQM2000-PB,Quadro M2000,4,872,1180,Black,168,703,https://es.pcpartpicker.com/product/27RFf7/pny-quadro-m2000-4gb-video-card-vcqm2000-pb,1,4
https://m.media-amazon.com/images/I/51cojKp-84L.jpg,EVGA FTW3 ULTRA GAMING,GeForce RTX 3060 Ti LHR,8,1410,1800,Black,285,716.9,https://es.pcpartpicker.com/product/zfhFf7/evga-geforce-rtx-3060-ti-lhr-8-gb-ftw3-ultra-gaming-video-card-08g-p5-3667-kl,6,5
